id,title,genres,keywords,overview,vote_average,vote_count,release_date,runtime,top_cast,director,movieId,imdbId,tmdbId
13460,Doomsday,"['Action', 'Thriller', 'Science Fiction']","['dystopia', 'quarantine', 'futuristic', 'sword fight', 'lethal virus']","A lethal virus spreads throughout the British isles,infecting millions and killing hundreds of thousands. To contain the threat, acting authorities brutally quarantine the country as it succumbs to fear and chaos. The quarantine is successful. Three decades later, the Reaper virus violently resurfaces in a major city. An elite group of specialists is urgently dispatched into the still-quarantined country to retrieve a cure by any means necessary. Shut off from the rest of the world, the unit must battle through a landscape that has become a waking nightmare.",5.8,363,2008-03-14,108.0,"['Rhona Mitra', 'Bob Hoskins', 'Malcolm McDowell']",Neil Marshall,58297,483607,13460
8055,The Reader,"['Drama', 'Romance']","['germany', 'war crimes', 'trial', 'female prisoner', 'teenager', 'law student', 'teenage sexuality', 'older woman younger man relationship', 'teenage sex', 'affair']","The story of Michael Berg, a German lawyer who, as a teenager in the late 1950s, had an affair with an older woman, Hanna, who then disappeared only to resurface years later as one of the defendants in a war crimes trial stemming from her actions as a concentration camp guard late in the war. He alone realizes that Hanna is illiterate and may be concealing that fact at the expense of her freedom.",7.2,813,2008-12-10,124.0,"['Kate Winslet', 'Ralph Fiennes', 'David Kross']",Stephen Daldry,64622,976051,8055
50647,Wanderlust,['Comedy'],"['hippie', 'commune', 'nudism', 'nude protest', 'aftercreditsstinger', 'duringcreditsstinger']","Rattled by sudden unemployment, a Manhattan couple surveys alternative living options, ultimately deciding to experiment with living on a rural commune where free love rules.",5.3,394,2012-02-23,98.0,"['Paul Rudd', 'Jennifer Aniston', 'Justin Theroux']",David Wain,94953,1655460,50647
10719,Elf,"['Comedy', 'Family', 'Fantasy']","['holiday', 'elves', 'santa claus', 'looking for  birth parents', 'romance', 'north pole', 'christmas']","When young Buddy falls into Santa's gift sack on Christmas Eve, he's transported back to the North Pole and raised as a toy-making elf by Santa's helpers. But as he grows into adulthood, he can't shake the nagging feeling that he doesn't belong. Buddy vows to visit Manhattan and find his real dad, a workaholic publisher.",6.4,987,2003-10-09,97.0,"['Will Ferrell', 'James Caan', 'Zooey Deschanel']",Jon Favreau,6936,319343,10719
9294,Phenomenon,"['Drama', 'Fantasy', 'Romance', 'Science Fiction']","['brain tumor', 'telekinesis', 'genius', 'terminal illness', 'doctor', 'psionic power']","An ordinary man sees a bright light descend from the sky, and discovers he now has super-intelligence and telekinesis.",6.2,323,1996-07-05,123.0,"['John Travolta', 'Kyra Sedgwick', 'Forest Whitaker']",Jon Turteltaub,802,117333,9294
11888,Snow Dogs,"['Adventure', 'Comedy', 'Family']","['adoption', 'log cabin', 'alaska', 'sled dogs']","When a Miami dentist inherits a team of sled dogs, he's got to learn the trade or lose his pack to a crusty mountain man.",5.3,185,2002-01-18,99.0,"['Jim Belushi', 'Cuba Gooding Jr.', 'James Coburn']",Brian Levant,5048,281373,11888
9647,Scrooged,"['Fantasy', 'Comedy', 'Drama']","['holiday', 'tv ratings', 'comedy', 'scrooge', 'christmas carol', 'ghost', 'duringcreditsstinger', 'christmas']","In this modern take on Charles Dickens' ""A Christmas Carol,"" Frank Cross (Bill Murray) is a wildly successful television executive whose cold ambition and curmudgeonly nature has driven away the love of his life, Claire Phillips (Karen Allen). But after firing a staff member, Eliot Loudermilk (Bobcat Goldthwait), on Christmas Eve, Frank is visited by a series of ghosts who give him a chance to re-evaluate his actions and right the wrongs of his past.",6.7,390,1988-11-22,101.0,"['Bill Murray', 'Karen Allen', 'John Forsythe']",Richard Donner,3087,96061,9647
9353,Nacho Libre,"['Comedy', 'Family']","['nun', 'sport', 'orphanage', 'ordensbruder', 'ringer', 'money']","Nacho Libre is loosely based on the story of Fray Tormenta (""Friar Storm""), aka Rev. Sergio Gutierrez Benitez, a real-life Mexican Catholic priest who had a 23-year career as a masked luchador. He competed in order to support the orphanage he directed. The producers are Jack Black, David Klawans, Julia Pistor, and Mike White.",5.6,359,2006-06-16,92.0,"['Jack Black', 'Ana de la Reguera', 'Héctor Jiménez']",Jared Hess,45666,457510,9353
55721,Bridesmaids,"['Comedy', 'Romance']","['competition', 'jealousy', 'fight', 'materialism', 'bridesmaid', 'female friendship', 'fear of commitment', 'wealth', 'mother daughter relationship', 'wedding party', 'sexual humor', 'best friend', 'maid of honor', 'drunk', 'wedding dress', 'group of friends', 'casual sex', 'vanity', 'girl fight', 'missing woman', 'out of control']","Annie’s life is a mess. But when she finds out her lifetime best friend is engaged, she simply must serve as Lillian’s maid of honor. Though lovelorn and broke, Annie bluffs her way through the expensive and bizarre rituals. With one chance to get it perfect, she’ll show Lillian and her bridesmaids just how far you’ll go for someone you love.",6.5,1661,2011-04-28,125.0,"['Kristen Wiig', 'Rose Byrne', 'Maya Rudolph']",Paul Feig,86833,1478338,55721
109414,This Is the End,"['Action', 'Comedy']","['rape', 'monster', 'panic', 'friendship', 'celebrity', 'satire', 'party', 'possession', 'dark comedy', 'end of the world', 'apocalypse', 'drug', 'demon', 'self-referential', 'actor']","While attending a party at James Franco's house, Seth Rogen, Jay Baruchel and many other celebrities are faced with the apocalypse.",6.3,2359,2013-06-12,107.0,"['James Franco', 'Jonah Hill', 'Seth Rogen']",Seth Rogen,102123,1245492,109414
10307,Stigmata,['Horror'],"['vatican', 'miracle', 'christian', 'faith', 'clergyman', 'atheist']","A young woman with no strong religious beliefs, Frankie Paige begins having strange and violent experiences, showing signs of the wounds that Jesus received when crucified. When the Vatican gets word of Frankie's situation, a high-ranking cardinal requests that the Rev. Andrew Kiernan investigate her case. Soon Kiernan realizes that very sinister forces are at work, and tries to rescue Frankie from the entity that is plaguing her.",6.0,242,1999-09-10,103.0,"['Patricia Arquette', 'Gabriel Byrne', 'Jonathan Pryce']",Rupert Wainwright,2840,145531,10307
11978,Men of Honor,['Drama'],"['diving', 'u.s. navy']","Against formidable odds -- and an old-school diving instructor embittered by the U.S. Navy's new, less prejudicial policies -- Carl Brashear sets his sights on becoming the Navy's first African-American master diver in this uplifting true story. Their relationship starts out on the rocks, but fate ultimately conspires to bring the men together into a setting of mutual respect, triumph and honor.",7.0,544,2000-09-13,129.0,"['Robert De Niro', 'Cuba Gooding Jr.', 'Charlize Theron']","George Tillman, Jr.",3980,203019,11978
22907,Takers,"['Action', 'Crime', 'Drama', 'Thriller']",['heist'],"A seasoned team of bank robbers, including Gordon Jennings (Idris Elba), John Rahway (Paul Walker), A.J. (Hayden Christensen), and brothers Jake (Michael Ealy) and Jesse Attica (Chris Brown) successfully complete their latest heist and lead a life of luxury while planning their next job. When Ghost (Tip T.I. Harris), a former member of their team, is released from prison he convinces the group to strike an armored car carrying $20 million. As the ""Takers"" carefully plot out their strategy and draw nearer to exacting the grand heist, a reckless police officer (Matt Dillon) inches closer to apprehending the criminals.",6.0,394,2010-08-26,107.0,"['Chris Brown', 'Hayden Christensen', 'Matt Dillon']",John Luessenhop,87785,1135084,22907
87567,The Big Wedding,['Comedy'],"['adoption', 'marriage', 'divorce', 'birth mother']","To the amusement of their adult children and friends, long divorced couple Don and Ellie Griffin are once again forced to play the happy couple for the sake of their adopted son's wedding after his ultra conservative biological mother unexpectedly decides to fly halfway across the world to attend. With all of the wedding guests looking on, the Griffins are hilariously forced to confront their past, present and future - and hopefully avoid killing each other in the process.",5.7,414,2013-04-25,90.0,"['Robert De Niro', 'Diane Keaton', 'Katherine Heigl']",Justin Zackham,103055,1931435,87567
38322,"Big Mommas: Like Father, Like Son","['Crime', 'Comedy', 'Action']","['undercover', 'fbi', 'sequel', 'comedy', 'disguise', 'fbi agent', 'impersonation', 'duringcreditsstinger']","FBI agent Malcolm Turner and his 17-year-old son, Trent, go undercover at an all-girls performing arts school after Trent witnesses a murder. Posing as Big Momma and Charmaine, they must find the murderer before he finds them.",5.3,313,2011-02-16,107.0,"['Martin Lawrence', 'Brandon T. Jackson', 'Portia Doubleday']",John Whitesell,85399,1464174,38322
45612,Source Code,"['Thriller', 'Science Fiction', 'Mystery']","['bomb', 'identity', 'fantasy', 'bomber', 'suspicion', 'time travel', 'investigation', 'surrealism', 'soldier', 'helicopter pilot']","Decorated soldier Captain Colter Stevens wakes up in the body of an unknown man, discovering he's involved in a mission to find the bomber of a Chicago commuter train. He learns he's part of a top-secret experimental program that enables him to experience the final 8 minutes of another person's life. Colter re-lives the train incident over and over again, gathering more clues each time. But can he discover who is responsible for the attack before the next one happens?",7.1,2699,2011-03-30,93.0,"['Jake Gyllenhaal', 'Michelle Monaghan', 'Vera Farmiga']",Duncan Jones,85414,945513,45612
7305,Alive,"['Action', 'Adventure', 'Drama', 'Thriller']","['rugby', 'stranded', 'survival', 'plane wreck', 'airplane crash', 'freezing', 'disaster movie']","The amazing, true story of a Uruguayan rugby team's plane that crashed in the middle of the Andes mountains, and their immense will to survive and pull through alive, forced to do anything and everything they could to stay alive on meager rations and through the freezing cold.",6.7,374,1993-01-15,120.0,"['Ethan Hawke', 'Vincent Spano', 'Josh Hamilton']",Frank Marshall,3250,106246,7305
3594,The Number 23,"['Thriller', 'Drama', 'Mystery']","['suicide', 'based on novel', 'hotel room', 'obsession', 'sadomasochism', 'psychological thriller', 'killer', 'family', 'numbers']","Walter Sparrow is an animal control officer that becomes obsessed with a mysterious book that seems to be based on his own life. As soon as he opens the book, he notices strange parallels between what he reads and what he's experienced. But now he's worried that a fictional murder might materialize.",6.3,1018,2007-02-23,101.0,"['Jim Carrey', 'Virginia Madsen', 'Logan Lerman']",Joel Schumacher,51086,481369,3594
157841,The Young and Prodigious T.S. Spivet,"['Adventure', 'Drama', 'Family']","['train', 'cartographer']",A 12-year-old cartographer secretly leaves his family's ranch in Montana where he lives with his cowboy father and scientist mother and travels across the country on board a freight train to receive an award at the Smithsonian Institute.,6.7,232,2013-10-16,105.0,"['Kyle Catlett', 'Helena Bonham Carter', 'Judy Davis']",Jean-Pierre Jeunet,108825,1981107,157841
11519,1941,"['Action', 'Comedy']","['submarine', 'california', 'world war ii', 'war ship', 'pearl harbor', 'satire', 'los angeles', 'anarchic comedy']","It's been six days since the attack on Pearl Harbor. Panic grips California, supposedly the next target of the Japanese forces. Everywhere in California, people are suffering from war nerves. Chaos erupts all over the state. An Army Air Corps Captain, a civilian with a deranged sense of Nationalism, civilian defenders, and a Motor Pool crew all end up chasing a Japanese sub planning to attack LA.",5.6,143,1979-12-13,113.0,"['Dan Aykroyd', 'Ned Beatty', 'John Belushi']",Steven Spielberg,7104,78723,11519
12920,Dreamer: Inspired By a True Story,"['Drama', 'Family']","['horse race', 'horse', 'kentucky', 'sport', 'based on true story', 'family relationships', 'father daughter relationship']",Ben Crane believes that a severely injured racehorse deserves another chance. He and his daughter Cale adopt the horse (in fact is a mare)and save it of being sacrificed by the owner.,6.3,67,2005-09-10,106.0,"['Kurt Russell', 'Dakota Fanning', 'Kris Kristofferson']",John Gatins,39307,418647,12920
59,A History of Violence,"['Drama', 'Thriller', 'Crime']","['robbery', 'double life', 'dual identity', 'small town', 'indiana', 'distrust', 'fight', 'self-defense', 'marriage', 'family relationships', 'mistaken identity', 'diner', 'lawyer', 'mobster', 'violence', 'attempted robbery']",An average family is thrust into the spotlight after the father commits a seemingly self-defense murder at his diner.,6.9,832,2005-09-23,96.0,"['Viggo Mortensen', 'Maria Bello', 'Heidi Hayes']",David Cronenberg,37733,399146,59
